fighter,victoria_%,binning,Height,Weight,SLpM,Str_Acc_%,SApM,Str_Def_%,TD_Avg,TD_Acc_%,TD_Def_%,Sub_Avg,Stance_Orthodox,Stance_Southpaw
Jake Collier,43,0,190,230,4.92,41,4.09,53,0.57,23,67,0.4,1,0
John Allan,0,0,185,205,2.95,43,4.01,52,1.94,71,50,1.2,1,0
Ovince Saint Preux,59,1,190,205,2.68,46,3.03,45,1.19,40,66,0.6,0,1
Matt Wiman,59,1,177,155,3.17,50,3.57,51,2.13,37,56,1.5,1,0
Jack Hermansson,73,1,185,185,5.03,44,3.46,54,1.96,34,75,0.7,1,0
Gian Villante,44,0,190,230,4.39,43,5.48,55,0.46,23,83,0.0,1,0
Damon Jackson,25,0,180,145,2.46,35,3.63,45,1.14,20,35,2.7,0,0
Jose Quinonez,62,1,172,135,3.6,45,3.0,64,2.7,47,42,0.6,0,1
Jamahal Hill,50,0,193,205,7.9,52,3.15,49,0.0,0,53,0.0,0,1
Jordan Leavitt,0,0,175,155,1.08,55,0.43,75,6.5,66,0,3.2,0,1
Marvin Vettori,62,1,182,185,4.78,45,3.19,66,1.33,45,78,0.8,0,1
Gabriel Benitez,56,1,172,155,4.38,38,3.26,70,0.17,50,56,1.2,0,1
Louis Smolka,50,0,175,135,4.44,46,3.74,53,1.84,37,31,1.9,1,0
Ilia Topuria,100,1,170,145,2.5,45,1.87,68,4.25,55,100,4.2,1,0
Virna Jandiroba,67,1,160,115,2.39,46,3.08,54,3.16,53,73,2.0,1,0
Rafael Fiziev,67,1,172,155,4.67,57,4.17,55,0.84,50,100,0.0,0,0
Jacare Souza,64,1,185,185,2.53,46,2.85,62,2.55,39,60,1.4,1,0
Peter Barrett,0,0,177,145,4.18,61,4.32,42,1.39,22,66,0.0,0,1
Billy Quarantillo,100,1,177,145,7.03,64,4.37,42,1.28,31,57,1.8,1,0
Daniel Pineda,50,0,170,145,3.41,49,2.72,44,1.55,29,44,1.8,1,0
Sam Hughes,0,0,165,115,4.0,37,10.4,49,0.0,0,0,0.0,1,0
Brandon Moreno,67,1,170,125,3.41,38,3.41,59,2.01,45,67,0.6,1,0
Charles Oliveira,65,1,177,155,3.22,52,2.94,54,2.64,44,57,2.8,1,0
Mackenzie Dern,80,1,162,115,3.74,38,3.81,61,0.28,5,0,2.2,1,0
Renato Moicano,67,1,180,155,5.4,46,3.74,65,1.28,53,78,0.6,1,0
Tony Ferguson,88,1,180,155,5.46,45,3.94,59,0.45,42,70,1.1,1,0
Junior Dos Santos,68,1,193,238,4.49,47,3.33,56,0.3,50,81,0.1,1,0
Chase Hooper,50,0,185,145,4.43,45,3.95,38,0.32,7,66,2.2,0,1
Cub Swanson,61,1,172,145,4.64,50,3.64,60,1.09,51,60,0.5,1,0
Tecia Torres,58,1,154,115,4.3,47,3.37,62,0.68,15,56,0.1,1,0
Deiveson Figueiredo,90,1,165,125,3.38,56,3.35,50,1.57,50,61,2.4,1,0
Jose Aldo,62,1,170,135,3.45,45,3.52,61,0.57,56,91,0.1,1,0
Stephen Thompson,67,1,182,170,4.24,43,2.8,58,0.32,45,78,0.0,1,0
Deron Winn,33,0,167,185,4.74,47,5.17,50,4.98,52,0,0.0,1,0
Sijara Eubanks,57,1,162,135,4.52,43,3.69,57,1.88,46,65,0.4,1,0
Marlon Moraes,62,1,167,135,3.38,39,4.11,56,1.0,41,66,0.4,1,0
Gillian Robertson,75,1,165,125,2.05,51,2.1,51,2.64,46,0,0.9,1,0
Christos Giagos,43,0,177,155,2.88,41,2.59,51,3.11,39,50,0.3,1,0
Tafon Nchukwi,0,0,182,205,7.59,55,4.31,52,0.0,0,75,0.0,1,0
Jimmy Flick,0,0,170,125,1.99,58,2.3,50,1.81,50,0,7.2,1,0
Rob Font,70,1,172,135,5.21,42,3.83,62,1.2,36,48,0.8,1,0
Marcin Tybura,58,1,190,249,3.7,50,3.25,56,1.62,45,82,0.1,1,0
Pannie Kianzad,50,0,170,135,5.14,49,3.62,57,0.22,14,83,0.2,1,0
Khaos Williams,100,1,182,170,4.39,45,2.95,44,0.0,0,0,0.0,1,0
Geoff Neal,100,1,180,170,4.94,49,4.93,61,0.5,50,92,0.2,0,1
Antonio Arroyo,0,0,190,185,3.08,70,1.72,44,1.4,41,32,0.3,1,0
Greg Hardy,57,1,195,265,4.83,50,3.12,56,0.21,33,80,0.0,1,0
Carlton Minus,0,0,177,170,3.5,40,4.97,50,0.0,0,58,0.0,1,0
Jamie Pickett,0,0,187,185,2.84,55,4.84,46,1.48,40,37,0.4,1,0
Michel Pereira,50,0,185,170,3.74,54,2.84,58,1.76,70,100,0.5,1,0
Taila Santos,50,0,167,125,3.52,48,2.22,59,2.0,80,85,1.0,1,0
Anthony Pettis,53,1,177,155,3.05,47,3.44,54,0.61,50,60,1.1,1,0
Alex Morono,64,1,180,170,4.96,42,3.69,56,0.44,28,47,0.4,1,0
Cody Durden,0,0,170,125,3.11,48,3.93,41,3.28,26,50,0.8,0,1
Marlon Vera,67,1,172,135,3.65,49,3.95,52,0.78,37,70,1.1,0,0
Sarah Moras,38,0,170,135,2.28,34,3.58,50,0.67,21,33,0.8,1,0
Max Holloway,74,1,180,145,7.26,46,4.58,60,0.21,71,84,0.3,1,0
Joaquin Buckley,67,1,177,185,4.58,36,5.46,51,0.6,16,100,0.0,0,1
Jacob Kilburn,0,0,175,145,2.56,33,6.78,35,0.51,5,20,0.5,1,0
Santiago Ponzinibbio,82,1,182,170,4.21,40,4.05,64,0.52,44,60,0.0,1,0
Carlos Condit,47,0,187,170,3.63,39,2.49,56,0.62,54,39,1.0,1,0
Carlos Felipe,50,0,182,245,4.42,45,4.6,47,0.0,0,70,0.0,1,0
Punahele Soriano,100,1,180,185,4.46,43,2.86,52,2.6,66,0,0.0,0,1
David Zawada,33,0,182,170,3.24,40,4.07,54,0.96,30,57,2.2,1,0
Alessio Di Chirico,38,0,182,185,3.3,41,3.24,62,1.62,45,83,0.0,1,0
Calvin Kattar,75,1,180,145,5.07,42,8.16,50,0.37,30,89,0.0,1,0
Dusko Todorovic,100,1,185,185,7.45,62,5.42,46,0.53,6,100,0.0,1,0
Justin Tafa,50,0,182,264,5.33,59,4.6,46,0.0,0,100,0.0,0,1
Ramazan Emeev,80,1,177,170,2.5,45,1.98,66,2.33,29,66,0.5,0,1
Vanessa Melo,0,0,165,135,3.48,30,6.13,59,0.0,0,71,0.0,1,0
Wu Yanan,33,0,172,125,4.51,45,4.82,51,0.61,22,66,0.3,1,0
Li Jingliang,69,1,182,170,4.52,42,3.65,59,1.28,39,59,0.0,1,0
Austin Lingo,0,0,177,145,3.57,44,3.17,62,1.0,66,76,0.0,1,0
Matt Brown,58,1,182,170,3.69,54,2.67,55,1.56,44,63,1.4,1,0
Warlley Alves,64,1,180,170,3.09,47,3.62,50,1.48,54,75,1.0,1,0
Matt Schnell,57,1,172,125,4.2,36,4.02,62,0.48,33,53,1.2,1,0
Roxanne Modafferi,44,0,170,125,3.13,30,5.03,53,1.42,23,30,0.1,1,0
Ike Villanueva,0,0,185,225,3.62,40,6.93,37,0.0,0,0,0.0,1,0
Michael Chiesa,71,1,185,170,1.89,40,1.71,54,3.6,52,68,0.9,0,1
Francisco Figueiredo,0,0,167,135,1.93,54,2.07,76,4.0,66,100,0.0,0,1
Omari Akhmedov,62,1,182,185,2.95,35,2.59,57,2.63,49,65,0.3,1,0
Mike Davis,50,0,182,145,6.24,53,6.76,57,1.39,33,69,0.0,1,0
Victoria Leonardo,0,0,165,125,3.4,37,4.15,47,2.39,37,0,0.0,1,0
Zarrukh Adashev,0,0,165,125,1.93,23,3.35,60,0.0,0,0,0.0,0,1
Douglas Silva de Andrade,57,1,170,145,3.77,38,4.26,58,0.7,50,66,0.0,1,0
Manon Fiorot,0,0,170,125,5.8,53,1.86,79,1.64,100,100,0.0,1,0
Sergey Morozov,0,0,167,135,0.81,23,2.89,39,0.0,0,54,0.0,1,0
Markus Perez,33,0,185,185,2.6,47,3.72,52,0.81,25,77,1.0,1,0
Mason Jones,0,0,177,155,7.8,37,7.2,47,1.0,25,66,0.0,1,0
Umar Nurmagomedov,0,0,172,135,2.89,60,0.81,76,8.67,45,0,1.7,1,0
Vinicius Moreira,0,0,193,205,3.15,59,5.07,43,1.97,18,0,1.3,1,0
Neil Magny,74,1,190,170,3.67,47,2.05,56,2.46,45,57,0.3,1,0
Tyson Nam,50,0,170,125,3.64,31,5.69,64,0.0,0,100,0.0,1,0
Mounir Lazzez,100,1,185,170,5.69,55,4.78,45,3.41,100,60,0.0,1,0
Tom Breese,71,1,190,185,3.34,50,2.81,60,0.0,0,70,1.1,0,1
Gaetano Pirrello,0,0,170,135,0.67,42,1.89,46,0.0,0,30,0.0,1,0
Dalcha Lungiambula,50,0,172,185,1.85,50,2.27,43,2.07,50,75,0.0,1,0
Su Mudaerji,67,1,172,125,4.49,51,2.19,68,0.4,100,77,0.8,0,1
Lerone Murphy,50,0,175,145,2.86,42,2.07,63,0.87,33,41,0.9,1,0
Viviane Araujo,75,1,162,125,4.97,48,4.84,60,2.33,64,94,0.2,1,0
Conor McGregor,83,1,175,155,5.32,49,4.54,54,0.7,55,67,0.0,0,1
Sara McMann,55,1,167,135,2.32,45,1.94,48,4.41,65,50,0.5,1,0
Joanne Calderwood,55,1,167,125,6.59,49,4.4,53,1.8,55,58,0.5,1,0
Michael Chandler,0,0,172,155,4.29,49,3.76,52,2.37,41,80,1.4,1,0
Makhmud Muradov,100,1,187,185,5.32,42,2.92,64,0.36,16,100,0.4,1,0
Matt Frevola,50,0,175,155,2.73,37,3.44,58,2.59,37,40,1.1,1,0
Antonio Carlos Junior,58,1,187,185,1.95,42,2.14,52,3.42,39,53,0.8,1,0
Amir Albazi,100,1,165,125,4.06,40,3.15,58,2.28,75,66,0.8,1,0
Marina Rodriguez,40,0,167,115,4.86,50,3.16,53,0.36,33,59,0.2,1,0
Brad Tavares,67,1,185,185,3.04,41,2.73,56,0.97,27,79,0.0,1,0
Nik Lentz,58,1,172,145,3.44,47,3.25,50,3.3,32,43,1.2,1,0
Arman Tsarukyan,67,1,170,155,3.35,44,1.43,62,3.5,35,78,0.0,1,0
Khalil Rountree Jr.,44,0,185,205,3.06,38,3.63,49,0.0,0,50,0.2,0,1
Dustin Poirier,75,1,175,155,5.59,50,4.17,54,1.47,36,61,1.3,0,1
Andrew Sanchez,62,1,185,185,4.48,42,5.05,51,1.92,31,100,0.0,1,0
Dan Hooker,67,1,182,155,4.95,48,4.92,51,0.72,34,79,0.3,0,0
Jessica Eye,38,0,167,125,3.76,37,4.01,55,0.45,40,57,0.5,1,0
Movsar Evloev,100,1,170,145,4.7,44,2.83,64,2.75,37,70,0.0,1,0
Marcin Prachnio,0,0,190,205,5.4,47,3.71,58,0.0,0,0,0.0,1,0
Julianna Pena,71,1,167,135,2.8,47,1.7,53,2.49,53,23,0.8,1,0
Zhalgas Zhumagulov,0,0,162,125,4.17,49,4.0,58,1.5,21,33,0.0,0,0
Amanda Ribas,100,1,160,125,4.25,44,1.78,71,2.31,58,85,1.6,1,0
Alexander Volkov,75,1,200,250,4.88,59,2.48,56,0.66,70,66,0.2,1,0
Clay Guida,52,1,170,155,2.44,34,2.57,63,3.36,38,68,0.7,1,0
Beneil Dariush,72,1,177,155,4.0,49,2.72,59,2.03,32,81,1.0,0,1
Frankie Edgar,67,1,167,135,3.7,39,2.71,66,2.28,31,65,0.3,1,0
Danilo Marques,100,1,198,205,1.81,88,1.41,50,4.83,34,0,1.2,1,0
Jerome Rivera,0,0,177,145,3.08,34,2.47,51,0.0,0,40,0.0,0,1
Martin Day,0,0,177,145,3.97,45,3.79,53,0.72,60,65,0.5,1,0
Lara Procopio,0,0,162,125,6.7,57,6.93,47,3.5,50,0,0.5,1,0
Molly McCann,60,1,162,125,5.15,50,4.28,65,1.64,29,28,0.7,1,0
SeungWoo Choi,33,0,182,145,3.17,41,2.45,46,1.03,57,66,0.0,1,0
Ode Osbourne,0,0,170,145,4.3,54,3.04,42,1.9,100,66,1.9,0,1
Mike Rodriguez,33,0,193,205,4.61,59,3.39,40,0.0,0,41,0.0,0,1
Cory Sandhagen,86,1,180,135,6.85,48,3.89,59,1.07,50,30,0.5,0,0
Diego Ferreira,80,1,175,155,4.85,37,3.26,58,0.89,26,68,0.9,1,0
Michael Johnson,48,0,177,155,4.21,38,3.82,58,0.49,45,77,0.1,0,1
Devonte Smith,67,1,175,155,5.64,55,2.65,59,0.74,100,100,0.7,1,0
Karol Rosa,100,1,165,135,7.73,52,5.51,48,2.0,60,90,0.0,1,0
Alexandre Pantoja,67,1,165,125,4.3,47,3.39,53,0.94,35,68,0.9,1,0
Timur Valiev,0,0,167,145,5.5,71,1.55,56,2.73,66,50,0.0,1,0
Alistair Overeem,63,1,193,265,3.67,64,2.44,57,1.42,55,73,0.8,1,0
Justin Jaynes,33,0,170,155,3.58,42,6.49,58,0.0,0,33,0.6,1,0
Joselyne Edwards,100,1,172,135,4.2,53,3.83,46,0.5,16,37,0.5,1,0
Youssef Zalal,75,1,177,145,2.45,51,1.56,64,2.4,40,56,1.4,0,0
Gilbert Burns,80,1,177,170,3.22,45,3.04,54,2.08,35,50,0.7,1,0
Philip Rowe,0,0,190,170,4.99,60,5.34,51,1.19,33,25,0.0,1,0
Mallory Martin,50,0,162,115,3.99,59,5.53,58,3.37,63,25,0.5,1,0
Brian Kelleher,60,1,167,145,3.92,39,5.47,53,1.0,25,59,0.7,0,0
Dhiego Lima,44,0,187,170,3.14,38,3.93,59,1.38,42,73,0.7,1,0
Alexa Grasso,57,1,165,125,4.96,43,3.61,64,0.28,40,60,0.6,1,0
Julian Marquez,50,0,187,185,3.5,40,2.98,52,0.0,0,53,3.4,1,0
Maki Pitolo,25,0,177,185,4.2,44,3.71,56,2.42,52,55,0.5,1,0
Maycee Barber,75,1,165,125,5.21,52,3.0,50,1.44,40,80,0.2,0,0
Kamaru Usman,100,1,182,170,4.66,54,2.33,58,3.22,47,100,0.1,0,0
Ricky Simon,71,1,167,135,3.08,42,3.13,64,6.93,54,72,0.4,1,0
Polyana Viana,40,0,165,115,3.71,41,3.01,54,1.12,33,50,3.4,1,0
Rodolfo Vieira,100,1,182,185,1.66,42,3.06,42,7.0,47,0,1.6,1,0
Gabe Green,0,0,177,170,6.57,46,7.23,49,1.0,100,57,0.5,0,0
Andre Ewell,67,1,172,135,4.42,41,4.25,52,0.29,66,70,0.1,0,1
Kelvin Gastelum,59,1,175,185,3.64,43,2.92,59,1.22,39,64,0.1,0,1
Chris Gutierrez,60,1,175,145,4.3,57,2.45,59,0.57,60,73,0.2,1,0
Ian Heinisch,60,1,180,185,3.28,50,2.79,58,1.13,18,60,0.8,1,0
Anthony Hernandez,33,0,182,185,4.92,55,5.09,47,3.76,66,70,1.9,1,0
Darrick Minner,50,0,170,145,3.24,70,1.4,43,3.0,62,60,3.6,1,0
Phil Hawes,100,1,182,185,2.84,52,4.18,47,3.13,35,0,0.0,1,0
Charles Rosa,50,0,175,145,3.11,37,3.78,48,1.76,32,40,1.0,0,0
Aleksei Oleinik,62,1,187,240,3.47,50,3.85,44,2.38,46,33,2.4,1,0
Jared Gordon,57,1,175,145,5.54,56,3.22,60,2.81,39,55,0.0,1,0
Ketlen Vieira,83,1,172,135,2.66,36,3.84,53,2.19,48,92,0.5,1,0
Chris Daukaus,100,1,190,250,11.78,61,3.22,65,0.0,0,100,0.0,1,0
Aiemann Zahabi,33,0,172,135,2.82,40,3.91,65,0.33,16,72,0.0,1,0
Serghei Spivac,50,0,190,260,3.58,49,2.84,58,3.7,63,75,0.3,1,0
Nate Landwehr,50,0,175,145,7.02,50,7.67,51,0.0,0,85,0.0,1,0
Shana Dobson,40,0,167,125,3.34,37,5.2,50,0.84,50,14,0.0,1,0
Tom Aspinall,100,1,195,256,7.43,66,3.06,65,3.54,100,0,1.8,1,0
Casey O'Neill,0,0,167,125,5.64,72,1.84,42,6.91,66,0,1.7,1,0
Julian Erosa,33,0,185,145,5.07,47,5.72,50,1.32,54,58,0.9,0,1
Jared Vanderaa,0,0,193,260,2.75,52,5.19,33,1.15,100,0,0.0,1,0
Drako Rodriguez,0,0,172,135,2.57,35,2.57,26,2.75,100,0,2.8,1,0
Yana Kunitskaya,60,1,167,135,4.22,57,2.62,51,1.62,53,50,0.2,1,0
Andrei Arlovski,58,1,190,240,3.48,44,2.83,57,0.47,36,78,0.3,1,0
Danny Chavez,100,1,172,145,2.93,39,4.17,53,2.5,100,84,0.0,1,0
John Castaneda,0,0,167,135,4.17,49,5.07,55,0.86,25,60,0.0,0,0
Derrick Lewis,75,1,190,260,2.59,50,2.16,44,0.52,26,54,0.0,1,0
Nassourdine Imavov,100,1,190,185,4.17,61,2.03,59,0.5,12,60,2.0,1,0
Curtis Blaydes,75,1,193,265,3.59,53,1.7,57,6.64,54,33,0.0,1,0
Eddie Wineland,43,0,170,135,3.4,29,3.66,69,0.34,33,86,0.1,1,0
Sabina Mazo,75,1,170,135,6.56,44,3.91,60,0.81,80,66,0.2,1,0
Jimmie Rivera,70,1,162,135,4.03,40,3.9,60,0.88,27,92,0.1,1,0
Magomed Ankalaev,83,1,190,205,3.41,53,1.78,65,1.18,33,85,0.0,1,0
Maxim Grishin,50,0,190,220,2.95,44,2.33,56,0.38,33,66,0.0,1,0
Kevin Croom,0,0,180,155,1.35,36,3.22,31,0.97,6,50,1.0,1,0
Ciryl Gane,100,1,193,245,5.04,55,1.85,69,1.13,26,100,0.5,1,0
Mayra Bueno Silva,67,1,167,135,4.06,57,4.89,47,0.0,0,73,1.6,1,0
Thiago Moises,60,1,175,155,2.85,37,3.88,60,1.06,33,63,1.2,1,0
Ronnie Lawrence,0,0,172,135,3.8,58,1.09,61,10.86,76,100,0.5,0,0
Jairzinho Rozenstruik,83,1,193,242,3.14,48,3.48,39,0.0,0,80,0.0,1,0
Vince Cachero,0,0,167,145,3.29,45,6.51,43,0.0,0,18,0.5,1,0
Alexander Hernandez,67,1,175,155,3.57,35,3.81,59,1.6,38,62,0.0,1,0
Pedro Munhoz,57,1,167,135,5.6,43,5.87,58,0.68,21,80,0.8,1,0
Alexis Davis,55,1,167,135,4.18,47,4.18,55,0.94,40,34,0.8,1,0
Nikita Krylov,62,1,190,205,4.33,56,2.52,43,1.34,33,55,1.3,1,0
Dustin Jacoby,33,0,190,205,3.68,46,2.94,61,0.22,100,70,0.0,1,0
Alex Caceres,52,1,177,145,4.1,50,2.82,65,0.57,78,64,0.8,0,1
Montana De La Rosa,67,1,170,125,2.85,36,3.39,45,2.14,28,57,1.2,1,0
Mario Bautista,67,1,175,135,5.71,45,4.78,54,0.48,33,70,0.0,0,0
Sean Brady,100,1,177,170,4.72,55,3.6,63,2.69,60,100,1.2,1,0
Kennedy Nzechukwu,50,0,195,205,5.38,43,5.8,48,0.0,0,78,0.0,0,1
Uros Medic,0,0,185,155,19.91,77,0.52,86,0.0,0,100,0.0,0,1
Rogerio Bontorin,67,1,165,125,2.19,50,3.12,38,1.9,40,51,1.6,1,0
Livinha Souza,75,1,160,115,2.06,45,3.38,62,2.4,44,40,1.2,1,0
Jan Blachowicz,67,1,187,205,3.59,49,2.79,53,1.18,53,65,0.2,1,0
Joseph Benavidez,75,1,162,125,3.52,34,2.67,61,1.41,30,62,0.6,0,1
Amanda Nunes,93,1,172,145,4.5,51,2.45,57,2.5,53,84,0.9,1,0
Islam Makhachev,88,1,177,155,2.0,56,0.77,70,3.46,68,93,1.0,0,1
Petr Yan,100,1,170,135,5.99,52,3.55,62,2.14,66,90,0.1,0,0
Song Yadong,83,1,172,145,4.35,42,3.64,57,0.59,75,56,0.4,1,0
Dominick Cruz,71,1,172,135,3.65,32,2.42,72,2.99,46,83,0.1,1,0
Tim Elliott,36,0,170,125,3.35,45,2.49,59,4.01,49,58,1.1,0,1
Thiago Santos,65,1,187,205,4.27,48,2.33,55,0.7,38,66,0.1,1,0
Kyler Phillips,100,1,172,135,5.32,46,3.04,61,2.88,63,71,0.4,1,0
Israel Adesanya,100,1,193,185,3.95,49,2.63,61,0.0,0,82,0.3,0,0
Aljamain Sterling,79,1,170,135,4.84,49,2.2,63,1.77,24,41,0.9,1,0
Trevin Jones,0,0,170,140,3.84,61,6.81,35,1.17,20,0,0.0,0,1
Jake Matthews,71,1,180,170,3.03,44,2.16,61,1.93,41,66,0.6,1,0
Carlos Ulberg,0,0,193,205,15.07,62,8.6,47,0.0,0,100,0.0,1,0
Aalon Cruz,0,0,182,145,7.58,39,8.88,58,0.0,0,0,0.0,0,0
Drew Dober,60,1,172,155,4.33,40,3.87,54,0.8,17,55,0.1,0,1
Amanda Lemos,67,1,162,115,6.21,64,5.39,45,1.98,100,100,0.5,0,1
Jordan Espinosa,40,0,167,125,4.22,52,2.94,57,0.75,28,70,0.2,1,0
Askar Askarov,67,1,167,125,3.37,55,2.65,56,2.75,28,64,0.0,1,0
Megan Anderson,60,1,182,145,1.76,46,3.35,37,0.52,25,53,0.5,1,0
Aleksandar Rakic,83,1,193,205,4.23,52,2.23,52,0.75,25,90,0.2,1,0
Kai Kara-France,67,1,162,125,5.02,39,3.84,66,0.53,23,86,0.0,1,0
Casey Kenney,83,1,170,140,4.81,42,4.3,59,1.1,39,59,0.5,0,1
Darren Stewart,45,0,182,185,3.09,44,3.09,50,1.5,40,65,0.1,1,0
Matheus Nicolau,75,1,167,125,3.79,52,2.83,67,1.93,44,100,1.4,1,0
Ryan Spann,80,1,195,205,3.55,45,3.45,47,1.72,41,60,1.7,1,0
Belal Muhammad,75,1,180,170,4.75,43,4.02,60,1.97,28,85,0.2,1,0
Marcelo Rojo,0,0,172,145,5.1,36,7.3,51,1.03,50,100,0.0,1,0
Ashley Yoder,38,0,170,115,2.75,39,3.53,46,1.33,37,68,0.7,0,1
Jason Witt,50,0,177,170,3.16,65,2.68,29,3.65,50,0,1.8,1,0
Gavin Tucker,80,1,167,145,4.39,45,4.28,57,2.98,42,53,1.5,0,1
Rafa Garcia,0,0,170,155,3.47,23,6.6,54,0.0,0,100,0.0,1,0
Ray Rodriguez,0,0,170,135,0.9,27,3.89,40,1.42,50,44,0.0,1,0
Manel Kape,0,0,165,125,3.67,45,4.3,48,1.0,28,80,0.0,0,1
JJ Aldrich,57,1,165,125,3.76,41,4.55,61,0.8,40,57,0.0,0,1
Davey Grant,50,0,172,135,3.93,47,2.47,63,2.3,45,66,0.2,1,0
Jinh Yu Frey,0,0,160,115,1.79,40,3.35,44,1.06,42,83,0.7,0,1
Eryk Anders,50,0,185,185,3.23,46,4.15,51,1.62,35,80,0.1,0,1
Gloria de Paula,0,0,165,115,3.33,54,1.2,70,0.0,0,71,1.0,1,0
Rani Yahya,65,1,167,135,1.57,37,1.7,50,2.89,33,24,2.0,1,0
Cortney Casey,42,0,170,125,4.33,38,4.19,52,0.28,27,38,0.6,1,0
Jonathan Martinez,67,1,172,135,4.27,46,3.81,58,0.48,37,63,0.0,0,1
Dan Ige,75,1,170,145,3.95,46,3.36,58,1.68,27,59,0.5,1,0
Matthew Semelsberger,100,1,185,170,7.93,50,5.31,56,1.97,100,100,1.0,0,0
Angela Hill,44,0,160,115,5.66,50,4.98,64,0.45,36,76,0.1,1,0
Charles Jourdain,25,0,175,145,4.79,45,4.11,61,0.0,0,47,0.7,0,0
Leon Edwards,83,1,187,170,2.56,47,2.03,55,1.35,30,70,0.4,0,1
Misha Cirkunov,67,1,190,205,4.18,51,3.22,60,4.28,57,71,2.3,1,0
Nasrat Haqparast,67,1,177,155,5.81,47,3.23,74,0.18,16,84,0.0,0,1
JP Buys,0,0,165,125,2.66,45,3.05,43,2.22,50,33,2.2,1,0
Jesse Strader,0,0,170,135,7.12,56,7.63,42,0.0,0,0,0.0,1,0
Kevin Holland,80,1,190,185,4.14,56,2.58,56,1.08,45,51,0.7,1,0
Max Griffin,40,0,180,170,4.14,48,3.94,56,1.7,51,66,0.5,1,0
Grant Dawson,100,1,177,145,3.4,48,2.1,51,3.44,34,40,1.6,0,0
Macy Chiasson,80,1,180,135,4.16,49,2.17,46,0.98,21,64,0.5,1,0
Montserrat Conejo,0,0,152,115,1.0,36,2.07,52,4.0,80,0,2.0,0,1
Harry Hunsucker,0,0,187,241,4.33,51,8.44,41,0.0,0,0,0.0,1,0
Roman Dolidze,100,1,187,205,2.98,51,1.75,61,1.75,50,33,2.2,1,0
Montel Jackson,60,1,177,135,3.77,55,1.5,56,4.15,77,66,0.2,0,1
Derek Brunson,71,1,185,185,3.46,47,2.72,53,3.11,33,94,0.5,0,1
Song Kenan,80,1,182,170,4.39,46,4.37,54,0.0,0,50,0.0,1,0
Leonardo Santos,88,1,182,155,2.65,44,2.77,58,1.07,29,89,0.3,1,0
Marion Reneau,45,0,167,135,3.29,41,3.37,61,0.66,63,50,0.8,1,0
Cheyanne Buys,0,0,160,115,4.1,53,1.67,65,0.0,0,60,0.0,0,0
Tai Tuivasa,57,1,187,264,4.38,50,3.44,50,0.0,0,46,0.0,0,1
Trevin Giles,67,1,182,185,3.26,56,1.88,62,1.37,80,79,0.3,1,0
Adrian Yanez,100,1,170,135,4.69,44,2.31,55,0.0,0,100,0.0,1,0
Bruno Silva,0,0,182,185,0.0,0,0.0,0,0.0,0,0,0.0,1,0
Gustavo Lopez,50,0,165,135,2.24,41,4.65,51,1.07,50,27,0.5,1,0
